chain,name,address,phone,hours,latitude,longitude,category_id,google_maps_url,type
BRAVO,Bravo Nəsib bəy Yusifbəyli küç.,Nəsib bəy Yusifbəyli küçəsi 74,+994 12 525 20 08,07:00 - 00:00,40.398125,49.840244,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.398125,49.840244&travelmode=driver",Ekspres
BRAVO,"Bravo ""Zümrüd Residence"" yaşayış kompleksi",Ələsgər Hüseynov küçəsi 5,+994 12 525 20 08,08:00 - 23:00,40.397938,49.862251,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.397938,49.862251&travelmode=driver",Ekspres
BRAVO,Bravo Mehdi Hüseynzadə küç.,"Xırdalan şəhəri, Mehdi Hüseynzadə küçəsi 26",+994 12 525 20 08,07:00 - 00:00,40.459766,49.744411,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.459766,49.744411&travelmode=driver",Ekspres
BRAVO,Bravo Özbəkistan küç.,"Nizami rayonu, Mehdi Abbasov küçəsi 15A",+994 12 525 20 08,07:00 - 23:00,40.414879,49.927147,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.414879,49.927147&travelmode=driver",Ekspres
BRAVO,Bravo Ağa Nemətulla küç.,Ağa Nemətulla küçəsi 209,+994 12 525 20 08,07:00 - 02:00,40.407623,49.868450,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.407623,49.868450&travelmode=driver",Ekspres
BRAVO,"Bravo ""Qurtuluş"" yaşayış kompleksi -1","Masazır qəsəbəsi, İstiqlaliyyət küçəsi",+994 12 525 20 08,07:00 - 23:00,40.490860,49.754726,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.490860,49.754726&travelmode=driver",Ekspres
BRAVO,Bravo Səid Rüstəmov küç.,"Səbail rayonu, Həsən Abdullayev küçəsi",+994 12 525 20 08,07:00 - 00:00,40.368454,49.829170,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.368454,49.829170&travelmode=driver",Ekspres
BRAVO,Bravo Hövsan,"Hövsan qəsəbəsi, İlqar Əhlimanov küçasi 159D",+994 12 525 20 08,07:00 - 23:00,40.360592,50.078354,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.360592,50.078354&travelmode=driver",Ekspres
BRAVO,Bravo Xırdalan -2,"Xırdalan şəhəri, Heydər Əliyev prospekti 240",+994 12 525 20 08,08:00 - 02:00,40.455780,49.736412,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.455780,49.736412&travelmode=driver",Ekspres
BRAVO,Bravo Üzeyir Hacıbəyov küç.,"Səbail rayonu, Səməd Vurğun küçəsi 3",+994 12 525 20 08,24/7,40.371468,49.842682,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.371468,49.842682&travelmode=driver",Ekspres
BRAVO,Bravo Əhmədli m/s,"Xətai rayonu, Məhəmməd Hadi küçəsi182",+994 12 525 20 08,07:00-02:00,40.385784,49.953472,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.385784,49.953472&travelmode=driver",Ekspres
BRAVO,Bravo Maştağa,"Maştağa qəsəbəsi, Nizami küçəsi 97",+994 12 525 20 08,08:00 - 23:00,40.531670,49.991234,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.531670,49.991234&travelmode=driver",Ekspres
BRAVO,Bravo Buzovna,"Mərdəkan qəsəbəsi, Buzovna-Mərdəkan yolu",,08:00 - 23:00,40.511261,50.140347,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.511261,50.140347&travelmode=driver",Ekspres
BRAVO,Bravo Binəqədi şossesi,"Binəqədi qəsəbəsi, Binəqədi şossesi, 1-ci küçə",,08:00 - 23:00,40.449390,49.843666,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.449390,49.843666&travelmode=driver",Market
BRAVO,Bravo Tovuz,"Tovuz şəhəri, Həzi Aslanov küçəsi",,08:00 - 23:00,40.991013,45.615772,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.991013,45.615772&travelmode=driver",Market
BRAVO,"Bravo Premium ""Sea Breeze""","Nardaran qəsəbəsi, “Sea Breeze” istirahət və yaşayış kompleksi",,7/24,40.588493,49.987320,,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.588493,49.987320&travelmode=driver",Premium
BRAVO,"Bravo ""AAAF Park"" yaşayış kompleksi","H.Əliyev prospekti 167,  AAAF park yasayis kompleksi 28 saylı küçə, bina 5",,07:00 - 23:00,40.459625,49.720074,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.459625,49.720074&travelmode=driver",Ekspres
BRAVO,Bravo İsmayıl Hidayətzadə,"Nərimanov rayonu, İsmayıl Hidayətzadə küçəsi ev 130",,7/24,40.393917,49.872150,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.393917,49.872150&travelmode=driver",Market
BRAVO,Bravo Xırdalan H.Əliyev pr-2,"Xırdalan şəhəri, H.Əliyev prospekti 263",,07:00 - 00:00,40.463448,49.724785,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.463448,49.724785&travelmode=driver",Market
BRAVO,Bravo Qədir Məmmədov,"Xətai rayonu, Qədir Məmmədov 40",,08:00 - 02:00,40.368393,49.948143,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.368393,49.948143&travelmode=driver",Market
BRAVO,Bravo A.Abbaszadə küç.,"Badamdar qəsəbəsi, Abbasqulu Abbaszadə küçəsi 59 A",,08:00 - 23:00,40.355026,49.816319,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.355026,49.816319&travelmode=driver",Ekspres
BRAVO,Bravo Xudu Məmmədov,"Xətai rayonu, Əhmədli qəsəbəsi, Xudu Məmmədov küçəsi",,8:00-23:00,0.000000,0.000000,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=0.000000,0.000000&travelmode=driver",Market
BRAVO,Bravo Qala yolu,"Qala qəsəbəsi, 3 Nömrəli Zeytun Savxozunun ərazisi",,07:00 - 23:00,40.456032,50.142788,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.456032,50.142788&travelmode=driver",Market
BRAVO,Bravo Afiyəddin Cəlilov,,,07:00-02:00,40.377525,49.865719,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.377525,49.865719&travelmode=driver",Ekspres
BRAVO,Bravo Lənkəran,"Lənkəran rayonu, Şilavar kəndi",,08:00 - 23:00,38.757114,48.833950,2236,"https://www.google.com/maps/dir/?api=1&origin=&destination=38.757114,48.833950&travelmode=driver",Super
BRAVO,Bravo Almas İldırım,,,07:00-02:00,40.486629,50.169556,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.486629,50.169556&travelmode=driver",Market
BRAVO,Bravo Şamaxı,"Şamaxı şəhəri, Məmməd Əmin Rəsulzadə küçəsi 28,30",,24/7,40.641991,48.635811,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.641991,48.635811&travelmode=driver",Market
BRAVO,Bravo Göyçay,"Göyçay şəhəri, Nizami küçəsi 214 A",,24/7,40.651539,47.750381,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.651539,47.750381&travelmode=driver",Market
BRAVO,Bravo Zirə,"Zirə qəsəbəsi, Cəlal Əliyev küçəsi",,08:00 - 23:00,40.382217,50.287785,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.382217,50.287785&travelmode=driver",Ekspres
BRAVO,Bravo Lənkəran Dosa Mall,"Lənkəran şəhəri, Dosa Mall, Fikrət Məmmədov küçəsi 23",,08:00 - 23:00,38.754219,48.852238,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=38.754219,48.852238&travelmode=driver",Market
BRAVO,Bravo Şuşa,"Şuşa şəhəri, Əhməd bəy Ağaoğlu küçəsi",+994 12 404 27 16,8:00-22:00,39.753689,46.742970,2238,"https://www.google.com/maps/dir/?api=1&origin=&destination=39.753689,46.742970&travelmode=driver",Ekspres
BRAVO,Bravo İsmayıllı,"İsmayıllı şəhəri, Nizami Gəncəvi küçəsi",+994 12 404 27 16,08:00-23:00,40.788719,48.172428,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.788719,48.172428&travelmode=driver",Market
BRAVO,Bravo- City Park Mall,"Ağ şəhər, Babək prospekti və Süleyman Vəzirov küçəsinin kəsişməsi",+994 12 404 27 16,9:00-22:00,40.389160,49.890148,2235,"https://www.google.com/maps/dir/?api=1&origin=&destination=40.389160,49.890148&travelmode=driver",Market
ARAZ,Araz Azadlıq,"Binəqədi rayon, 8 mkr, İbrahimpaşa Dadaşov küçəsi 91",055-515-85-01,08:00 - 23:00,40.424877,49.842583,,,
ARAZ,Araz Günəşli-7,"Suraxanı ray., Yeni Günəşli qəs, Baku",924,08:00 - 23:00,40.3713,49.978374,,,
ARAZ,Araz Günəşli-8,"128 İnqilab İsmayılov, Baku",924,08:00 - 23:00,40.359932,49.97031,,,
ARAZ,Araz Əhmədli-10,"Bakı ş.,Xətai r-nu, Məhəmməd Hadi ev. 2337-ci məhəllə",924,08:00 - 23:00,40.381763,49.953346,,,
ARAZ,Araz Xətai-4,Bakı şəh. Xətai ray.Xəqani Rüstəmov ev 21m,924,08:00 - 23:00,40.38356,49.880394,,,
ARAZ,Araz Qaraçuxur,"Suraxanı rayonu, A.Alicanov küçəsi 17",055-515-85-02,07:30 - 23:00,40.401577,49.978172,,,
ARAZ,Araz Neftçilər,"Nizami rayonu, Şərifli küçəsi 25",055-515-85-03,24\7,40.413345,49.949493,,,
ARAZ,Araz Olimpik Supermarket,"Nəsimi rayonu, Mərdanov qardaşları 137",055-515-85-04,24\7,40.401173,49.831348,,,
ARAZ,Araz Elmlər,"Yasamal rayonu, Şəhriyar küçəsi, 6 nömrəli binanın 1-ci mərtəbəsi",055-515-85-05,07:00 - 23:00,40.377277,49.810387,,,
ARAZ,Araz Xırdalan-1,"Xırdalan şəhəri, Mehdi Hüseynzadə küçəsi",055-515-85-07,07:00  - 00:00,40.455425,49.740528,,,
ARAZ,Araz Xəzər-1,"Xətai rayonu, Əhmədli qəsəbəsi, Gəncə prospekti",055-515-85-08,07:00 - 23:00,40.362541,49.961208,,,
ARAZ,Araz Buzovna-1,"Xəzər rayonu, Buzovna qəsəbəsi, Heydər Eyvazov küçəsi 47",055-515-85-11,07:00 - 02:00,40.516827,50.102386,,,
ARAZ,Araz Binə-1,"Xəzər rayonu, Binə qəsəbəsi,  Ə.İsazadə küçəsi 5",055-515-85-13,07:00 - 23:00,40.45015,50.087662,,,
ARAZ,Araz Günəşli-1,"Suraxani rayonu, Yeni Günəşli qəsəbəsi",055-515-85-14,07:30 - 23:00,40.383633,49.982338,,,
ARAZ,Araz Statistika,"Yasamal rayonu, İnşaatçılar prospekti 31",055-515-85-17,24\7,40.383541,49.823162,,,
ARAZ,Araz Savalan,"Sabunçu rayonu, Maştağa qəsəbəsi, Zabrat - Maştağa şossesinin sağ tərəfində 27 saylı sahə",055-515-85-16,07:00 - 02:00,40.507488,49.975842,,,
ARAZ,Araz Sumqayıt-1,"Sumqayıt şəhəri, 32-ci məhəllə",055-515-85-18,08:00 - 23:00,40.590523,49.674782,,,
ARAZ,Araz Masazır-1,"Masazır qəsəbəsi, Əliağa Vahid küçəsi",055-515-85-19,07:00 - 00:00,40.458031,49.756222,,,
ARAZ,Araz Nərimanov-1,"Nərimanov rayonu, 1936-cı məhəllə, Ağa Nemətulla",055-515-85-20,24\7,40.396942,49.878723,,,
ARAZ,Araz-20 Yanvar-1,"Nəsimi rayonu, Tbilisi prospekti, Alatava 2",055-515-85-22,24\7,40.398094,49.814079,,,
ARAZ,Spar C.Hacıbəyli,"Nərimanov rayonu, Bakıxanov k.  məhəllə 758-59",055-515-85-23,08:00 - 00:00,40.390354,49.846695,,,
ARAZ,Araz Masazır-2,"Abşeron rayonu, Masazır qəsəbəsi, , Əliağa Vahid küçəsi",055-515-85-24,24\7,40.478794,49.753513,,,
ARAZ,Araz Qaraçuxur-2,"Suraxanı rayonu, Qaraçuxur qəsəbəsi, Yusub Ayvazov küçəsi 2C",055-515-85-25,07:00 - 23:00,40.392796,49.981812,,,
ARAZ,Araz Bakıxanov-2,"Sabunçu rayonu, Bakıxanov qəsəbəsi, Nizami İsmayılov küçəsi, 59 nömrəli  bina",055-515-85-27,07:00 - 23:00,40.423592,49.969093,,,
ARAZ,Araz Nərimanov-2,"Nərimanov rayonu, Ağa Nemətulla küçəsi,  ev 70a",055-515-85-29,07:00 - 23:00,40.408989,49.86784,,,
ARAZ,Araz Şüvəlan,"Xəzər rayonu,  Şüvələn qəsəbəsi,  A.İldırım küçəsi 11 ",055-515-85-30,07:00 - 02:00,40.487041,50.169903,,,
ARAZ,Araz Şamaxı-1,Şamaxı Şəhəri S.Ə.Şirvani 84 A,924,08:00-23:00,40.625885,48.647251,,,
ARAZ,Araz Qarayev-2,Qara Qarayev prokspekti 1/10,055-515-85-32,24\7,40.419823,49.925358,,,
ARAZ,Araz Binə-7,"Xəzər rayonu, Binə ŞTQ, Hövsan Südçülük Sovxoz, ev 56.",924,08:00-23:00,40.42675,50.111225,,,
ARAZ,Araz Mehdiabad-1,"Abşeron rayonu, Mehdiabad qəsəbəsi, Fatmai şossesi",055-515-85-33,07:00 - 23:00,40.495823,49.855896,,,
ARAZ,Araz Hövsan-5,"Bakı şəh, Suraxanı ray, Hövsan qəs, İ.Əhlimanov küç . 114",924,08:00-23:00,40.360092,50.076019,,,
ARAZ,Araz Binəqədi-1,"Binəqədi rayonu, Binəqədi ŞTQ 2-ci mədən",055-515-85-36,07:00 - 23:00,40.472164,49.834324,,,
ARAZ,Araz Yasamal 3,"Yasamal rayonu, H.Zərdabi prospekti, 593-cü məhəllə ",055-515-85-37,08:00 - 23:00,40.385921,49.808319,,,
ARAZ,Araz Zığ-1,"Bakı Şəhəri, Xətai Rayonu, Naximov küçəsi",924,08:00-23:00,40.342697,49.968891,,,
ARAZ,Araz Hövsan Ekspress,"Suraxanı rayonu, Hövsan qəsəbəsi, İ.Əhlimanov küçəsi 225",055-515-85-40,07:30 - 02:00,40.360741,50.080055,,,
ARAZ,Araz Binə-6,Bakı Şəhəri Xəzər Rayonu Binə ŞTQ ev.29-cu Binə küçəsi m 79,924,08:00-23:00,40.465946,50.081497,,,
ARAZ,Araz Məhəmmədi,"Abşeron rayonu, Məhəmmədi kəndi, GöyQurşağı-Məmmədli yaşayış kompleksi, bina1",055-515-85-41,24\7,40.511566,49.941521,,,
ARAZ,Araz Zabitlər Parkı,Bakı Şəhəri Nəsimi Rayonu Mərdanov Qardaşları ev 156 A,924,08:00-23:00,40.386452,49.835487,,,
ARAZ,Araz Şuşa-1 (Suraxanı),"Suraxanı rayonu, Bülbülə qəsəbəsi, Samir Əliyev küçəsi",055-515-85-43,07:00 - 23:00,40.449623,50.00983,,,
ARAZ,Araz Qəbələ-1,Qəbələ Rayonu Zarağan,924,08:00-23:00,40.931667,47.804417,,,
ARAZ,Araz Atatürk,"Nərimanov rayonu, A,Salamzadə, ev35V, 1104-cü məhəllə",055-515-85-44,07:00 - 23:00,40.409195,49.84499,,,
ARAZ,Araz Naxçıvan-1,"Naxçıvan şəhəri, Heydər Əliyev prospekti 19.",924,08:00-23:00,39.213707,45.407768,,,
ARAZ,Araz Qala,"Xəzər rayonu, Qala qəsəbəsi, 3 saylı Zeytun sovxoz küçəsi, ev 120A",055-515-85-47,07:30 - 23:00,40.448582,50.162071,,,
ARAZ,Araz 20 Yanvar-3,"Bakı şəhəri, Nəsimi rayonu, Cavad xan küçəsi, 7saylı bina",924,08:00-23:00,40.419868,49.818478,,,
ARAZ,Araz Binə-2,"Xəzər rayonu,  Donuz kökəltmə sovxozu",055-515-85-48,07:00 - 23:00,40.446251,50.089901,,,
ARAZ,Araz Binə-5,"Bakı şəhəri, Xəzər rayonu, Binə qəsəbəsi, ev 1390 G.",924,08:00 - 23:00,40.483742,50.074295,,,
ARAZ,Araz Masazır-10,"Abşeron rayonu, Masazır qəsəbəsi Ş. Qurbanov küçəsi 37 A",924,08:00-23:00,40.480236,49.757275,,,
ARAZ,Spar 3-cü mkr,"Nəsimi rayonu, Cavadxan küçəsi 3 MKN 3005-ci məhəllə",055-515-85-39,07:00  - 00:00,40.407032,49.813011,,,
ARAZ,Araz Binə-9,"Xəzər rayonu, Binə qəsəbəsi, 176-cı Binə küçəsi",924,08:00-23:00,40.415096,50.120758,,,
ARAZ,Araz NZS,"Xətai rayonu, Rəşid Bağırov küçəsi 25",055-515-85-49,07:30 - 23:00,40.386482,49.906094,,,
ARAZ,Araz G. Mehmandarov,"Xətai rayonu, G. Mehmandarov 1.",924,08:00-23:00,40.371807,49.967678,,,
ARAZ,Araz Əhmədli-2,"Xətai rayonu,  Məhəmməd Hadi küçəsi 41",055-515-85-50,24\7,40.38504,49.954525,,,
ARAZ,Araz Saray-1,"Abşeron rayonu, Saray qəsəbəsi",055-515-85-52,24\7,40.52412,49.687569,,,
ARAZ,Araz Xətai-1,"Xətai rayonu, Babək prospekti, 10 D",055-515-85-53,08:00 - 23:00,40.388191,49.871136,,,
ARAZ,Araz Xırdalan-9,"Abşeron rayonu, Xırdalan şəhəri, Səttar Bəhlulzadə küçəsi 178",924,08:00-23:00,40.457157,49.717297,,,
ARAZ,Araz Əhmədli-3,"Xətai rayonu, Məhəmməd Hadi küçəsi 51M",055-515-85-54,24\7,40.380466,49.954262,,,
ARAZ,Araz Xırdalan-10,"Abşeron rayonu, Xırdalan şəhəri, H.Əliyev prospekti 11, ev 1",924,08:00-23:00,40.447041,49.749111,,,
ARAZ,Araz Çobanzadə,"Nizami rayonu, Bəkir Çobanzadə küçəsi 216",055-515-85-55,07:00 - 23:00,40.402859,49.936935,,,
ARAZ,Araz Xırdalan-11,"Abşeron rayonu, Xırdalan şəhəri, Mehdi Hüseynzadə küçəsi, ev 313",924,08:00-23:00,40.453003,49.737488,,,
ARAZ,Araz 9-cu mkr-1,"Binəqədi rayonu, 9 mkr, H.Seyidzadə küçəsi 38",055-515-85-56,07:00 - 23:00,40.421204,49.809101,,,
ARAZ,Araz Xırdalan-12,"Abşeron rayonu, Xırdalan şəhəri, Həzi Aslanov küçəsi",924,08:00-23:00,40.456203,49.744072,,,
ARAZ,Spar Axundov-1,"Səbail rayonu, B.Sərdarov küçəsi 15",055-515-85-57,24\7,40.367928,49.827564,,,
ARAZ,Araz Biləcəri-9,"Binəqədi rayonu, Biləcəri qəsəbəsi, DSK yolu, döngə 4",924,08:00-23:00,40.448639,49.802551,,,
ARAZ,Araz Qarayev-3,"Nizami rayonu, Tofiq Abbasov küçəsi 38, bina 7",055-515-85-59,07:00 - 23:00,40.41967,49.931591,,,
ARAZ,Araz Naxçıvan-2,"Naxçıvan MR, Naxçıvan şəhəri N.Tusi küçəsi 11",924,24\7,39.19672,45.420361,,,
ARAZ,Araz 8-ci km-1,"Nizami rayonu, C.Naxçıvanski küçəsi 66 A, giriş 1 və 2",055-515-85-62,07:30 - 23:00,40.405621,49.955521,,,
ARAZ,Araz Culfa-1,"Naxçıvan MR, Culfa rayonu, Bənəniyar kəndi",924,24\7,39.153946,45.660088,,,
ARAZ,Araz 8-ci km-2,"Nizami rayonu, E.Süleymanov 2566 blok-B, mərtəbə 1",055-515-85-63,07:30 - 02:00,40.409245,49.952496,,,
ARAZ,Araz Xankəndi-1,Xankəndi şəhəri,924,08:23:00,39.826801,46.765903,,,
ARAZ,Araz Hövsan-2,"Suraxanı rayonu, Hövsan Qəsəbəsi, Elman Qasıməv küçəsi 227 A",055-515-85-64,07:30 - 23:00,40.364113,50.073154,,,
ARAZ,Araz Siyəzən-2,"Siyəzən şəhəri, Heydər Əliyev pr",924,08:00-23:00,41.073528,49.113808,,,
ARAZ,Araz Cəfər Xəndan,"Binəqədi rayonu, M.Ə.Rəsulzadə qəsəbəsi, Cəfər Xəndan küçəsi",055-515-85-69,08:00 - 02:00,40.415562,49.828979,,,
ARAZ,Araz Kəlbəcər-1,Kəlbəcər rayonu,924,08:00-23:00,40.109859,46.041611,,,
ARAZ,Araz Badamdar-1,"Səbail rayonu, Badamdar qəsəbəsi, 1 yaşayış massivi",055-515-85-66,08:00 - 02:00,40.350906,49.810612,,,
ARAZ,Araz Xırdalan-13,"Xırdalan şəhəri, N.Zeynalova küçəsi",924,24\7,40.456528,49.743999,,,
ARAZ,Araz Şəfayət Mehdiyev,"Yasamal rayonu, Ə.Ələkbərov küçəsi 1054 - cü məhəllə",055-515-85-68,08:00 - 23:00,40.393955,49.815659,,,
ARAZ,Araz 4-cü mkr-1,"Bakı şəhəri, Nəsimi rayonu, H.Seyidzadə küçəsi 4 mkr",924,08:00-23:00,40.416084,49.813141,,,
ARAZ,Araz Şərifzadə,"Bakı şəhəri, Şərfizadə küçəsi ünvanı",055-515-85-67,24\7,40.38195,49.804306,,,
ARAZ,Araz 5-ci mkr-1,"Bakı şəhər, 5-ci mkr, Asif Məhərrəmov küçəsi",924,08:00-23:00,40.408207,49.810246,,,
ARAZ,Araz Zirə-1,"Bakı şəhəri, Xəzər rayonu, Zirə qəsəbəsi.",0912,08:00-23:00,40.422523,50.242409,,,
ARAZ,Araz Bakıxanov-7,"Bakıxanov rayonu, Nazim İsmayılov küçəsi",924,08:00-23:00,40.418884,49.972206,,,
ARAZ,Araz Müşfiqabad-1,Bakı şəh. Müşfiqabad qəs. YYM1  22-ci Müşfik küç ev 81,0924,08:00-23:00,40.47226,49.613789,,,
ARAZ,Araz Bərdə-1,Bərdə rayonu,924,08:00-23:00,40.399303,47.12291,,,
ARAZ,Araz Qarayev-4,"Nizami rayonu, Qara Qarayev prospekti 25A ",055-515-85-72,07:00 - 23:00,40.418156,49.933064,,,
ARAZ,Araz Biləcəri-10,Biləcəri qəsəbəsi,924,08:00-23:00,40.451138,49.83025,,,
ARAZ,Araz Gəncə-4,"Gəncə şəhəri, 127B Atatürk prospekti",924,08:00-23:00,40.697212,46.361439,,,
ARAZ,Araz Xırdalan-2,"Abşeron rayonu, Xırdalan şəhəri, H.Əliyev prospekti 7",055-515-85-70,24\7,40.441345,49.771458,,,
ARAZ,Araz Goran-1,Goran qəsəbəsi,924,08:00-23:00,40.645805,46.852001,,,
ARAZ,Araz 6-cı mkr,"Binəqədi rayonu, 6-cı mkr, İ.Haşımov küçəsi 1 A ",055-515-85-74,07:00 - 23:00,40.426498,49.827896,,,
ARAZ,Araz Xətai-7,Sabit Orucov küçəsi,924,08:00-23:00,40.380768,49.872719,,,
ARAZ,Araz Ə.Hüseynzadə,"Nəsimi rayonu, Ə.Hüseynzadə küçəsi 84",055-515-85-78,07:00 - 23:00,40.381153,49.83456,,,
ARAZ,Araz Olimpik,"Nəsimi rayonu, Mərdanov qardaşları 137",924,08:00-23:00,40.401173,49.831348,,,
ARAZ,Araz Xəzər-2,"Xətai rayonu, Əhmədli qəsəbəsi, Gəncə prospekti 135",055-515-85-77,24\7,40.363373,49.960487,,,
ARAZ,Araz Mehdiabad-5,Mehdiabad rayonu,924,08:00-23:00,40.48668,49.838909,,,
ARAZ,Araz Buzovna-2,"Buzovna qəsəbəsi, Buzovna-Maştağa yolunun sağ tərəfi, Zagulba yolu",055-515-85-83,07:00 - 00:00,40.519325,50.095387,,,
ARAZ,Araz Mərdəkan-3,Sergey Yesenin küçəsi,924,08:00-23:00,40.488583,50.152863,,,
ARAZ,Araz Mirəli Qaşqay,"Nəsimi rayonu, Kavoreçkin küçəsi ilə Mirəli Qaşqay küçəsinin kəsişməsi",055-515-85-88,07:00 - 02:00,40.388119,49.845379,,,
ARAZ,Məhəmmədi-4,Məhəmmədi rayonu,924,08:00-23:00,40.507187,49.911816,,,
ARAZ,Spar Tarqovu,"Nəsimi rayonu, Səməd Vurğun küçəsi 19",055-515-85-94,24\7,40.374855,49.841648,,,
ARAZ,Araz Neapol-3,Neapol küçəsi,924,08:00-23:00,40.382526,49.963722,,,
